oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won,home_team_rank_FIFA,away_team_rank_FIFA,home_score,away_score,diff_score,home_points,away_points
soccer/world/friendly-international-2006/greece-belarus-YcK4KvWg,28.02.2006,Greece,Belarus,1:0,1.7,3.25,4.7,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-28,2006-02,world,2006,friendly-international,1,0.0,1.7,True,20.636363636363637,65.9090909090909,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2006/romania-armenia-QiVUQtgQ,28.02.2006,Romania,Armenia,2:0,1.27,4.55,9.02,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-28,2006-02,world,2006,friendly-international,1,0.0,1.27,True,24.636363636363637,111.81818181818181,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2006/usa-guatemala-xWlz5aW6,19.02.2006,USA,Guatemala,4:0,1.25,4.72,8.91,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-19,2006-02,world,2006,friendly-international,1,0.0,1.25,True,16.90909090909091,70.18181818181819,4.0,0.0,4.0,3.0,0.0
soccer/world/friendly-international-2006/japan-finland-8jcJ8sXs,18.02.2006,Japan,Finland,2:0,1.52,3.54,5.5,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-18,2006-02,world,2006,friendly-international,1,0.0,1.52,True,33.63636363636363,54.18181818181818,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2006/mexico-south-korea-dhJlSVX2,15.02.2006,Mexico,South Korea,0:1,1.65,3.25,4.8,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-15,2006-02,world,2006,friendly-international,2,2.0,4.8,False,12.727272727272727,41.54545454545455,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2006/costa-rica-south-korea-zulIYkuT,11.02.2006,Costa Rica,South Korea,1:0,2.9,3.05,2.25,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-11,2006-02,world,2006,friendly-international,1,0.0,2.9,False,42.90909090909091,41.54545454545455,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2006/usa-japan-hGbDZVPM,10.02.2006,USA,Japan,3:2,1.78,3.33,3.95,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-10,2006-02,world,2006,friendly-international,1,0.0,1.78,True,16.90909090909091,33.63636363636363,3.0,2.0,1.0,3.0,0.0
soccer/world/friendly-international-2006/denmark-south-korea-QklgvfBi,01.02.2006,Denmark,South Korea,3:1,2.87,3.1,2.2,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-01,2006-02,world,2006,friendly-international,1,0.0,2.87,False,16.09090909090909,41.54545454545455,3.0,1.0,2.0,3.0,0.0
soccer/world/friendly-international-2006/hong-kong-croatia-Cn0BFAYj,01.02.2006,Hong Kong,Croatia,0:4,9.49,5.1,1.21,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-01,2006-02,world,2006,friendly-international,2,2.0,1.21,True,116.45454545454545,20.545454545454547,0.0,4.0,4.0,0.0,3.0
soccer/world/friendly-international-2006/thailand-jordan-bqd7GjJp,01.02.2006,Thailand,Jordan,0:0,2.57,3.18,2.4,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-02-01,2006-02,world,2006,friendly-international,N,1.0,3.18,False,115.18181818181819,91.18181818181819,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/hong-kong-denmark-6oLWMhtH,29.01.2006,Hong Kong,Denmark,0:3,9.99,4.5,1.25,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-29,2006-01,world,2006,friendly-international,2,2.0,1.25,True,116.45454545454545,16.09090909090909,0.0,3.0,3.0,0.0,3.0
soccer/world/friendly-international-2006/usa-norway-h2JvLWAT,29.01.2006,USA,Norway,5:0,1.77,3.3,4.23,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-29,2006-01,world,2006,friendly-international,1,0.0,1.77,True,16.90909090909091,44.27272727272727,5.0,0.0,5.0,3.0,0.0
soccer/world/friendly-international-2006/ecuador-honduras-x6TFQzsh,25.01.2006,Ecuador,Honduras,1:0,1.5,3.6,5.6,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-25,2006-01,world,2006,friendly-international,1,0.0,1.5,True,33.72727272727273,52.36363636363637,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2006/finland-south-korea-Kla17DtU,25.01.2006,Finland,South Korea,0:1,2.98,3.13,2.17,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-25,2006-01,world,2006,friendly-international,2,2.0,2.17,True,54.18181818181818,41.54545454545455,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2006/mexico-norway-bFUBRGRo,25.01.2006,Mexico,Norway,2:1,1.63,3.33,5.07,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-25,2006-01,world,2006,friendly-international,1,0.0,1.63,True,12.727272727272727,44.27272727272727,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2006/saudi-arabia-greece-McoT2Xlo,25.01.2006,Saudi Arabia,Greece,1:1,2.52,3.03,2.54,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-25,2006-01,world,2006,friendly-international,N,1.0,3.03,False,53.09090909090909,20.636363636363637,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/usa-canada-Eidg9ZBH,22.01.2006,USA,Canada,0:0,1.35,4.2,7.0,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-22,2006-01,world,2006,friendly-international,N,1.0,4.2,False,16.90909090909091,78.45454545454545,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/cameroon-angola-hx8pBes5,21.01.2006,Cameroon,Angola,3:1,1.54,3.25,6.0,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-21,2006-01,world,2006,friendly-international,1,0.0,1.54,True,14.0,56.27272727272727,3.0,1.0,2.0,3.0,0.0
soccer/world/friendly-international-2006/greece-south-korea-O23tCySb,21.01.2006,Greece,South Korea,1:1,2.18,3.05,3.0,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-21,2006-01,world,2006,friendly-international,N,1.0,3.05,False,20.636363636363637,41.54545454545455,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/saudi-arabia-finland-WS6lAFdB,21.01.2006,Saudi Arabia,Finland,1:1,2.26,3.13,2.71,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-21,2006-01,world,2006,friendly-international,N,1.0,3.13,False,53.09090909090909,54.18181818181818,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/saudi-arabia-sweden-pC4xDHCh,18.01.2006,Saudi Arabia,Sweden,1:1,2.79,3.1,2.25,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-18,2006-01,world,2006,friendly-international,N,1.0,3.1,False,53.09090909090909,16.454545454545453,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/morocco-angola-lpBTEwrt,17.01.2006,Morocco,Angola,2:2,1.6,3.4,4.95,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-17,2006-01,world,2006,friendly-international,N,1.0,3.4,False,38.0,56.27272727272727,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2006/egypt-south-africa-SK5JddSB,14.01.2006,Egypt,South Africa,1:2,1.5,3.6,6.0,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-14,2006-01,world,2006,friendly-international,2,2.0,6.0,False,23.545454545454547,61.54545454545455,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2006/tunisia-libya-xWC6abrg,12.01.2006,Tunisia,Libya,1:0,1.35,4.0,8.25,https://www.betexplorer.com/soccer/world/friendly-international-2006/results/?month=2006-01,2006-01-12,2006-01,world,2006,friendly-international,1,0.0,1.35,True,27.363636363636363,86.27272727272727,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/thailand-north-korea-vBHkeKnl,26.12.2007,Thailand,North Korea,1:0,1.86,3.25,3.58,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-12-26,2007-12,world,2007,friendly-international,1,0.0,1.86,True,117.66666666666667,130.25,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/uzbekistan-iraq-SW92hIW6,26.12.2007,Uzbekistan,Iraq,1:3,2.46,3.22,2.54,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-12-26,2007-12,world,2007,friendly-international,2,2.0,2.54,False,57.416666666666664,75.16666666666667,1.0,3.0,2.0,0.0,3.0
soccer/world/friendly-international-2007/north-korea-uzbekistan-0KIod0Xs,24.12.2007,North Korea,Uzbekistan,2:2,3.0,3.33,2.02,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-12-24,2007-12,world,2007,friendly-international,N,1.0,3.33,False,130.25,57.416666666666664,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/thailand-iraq-p8KcgbH0,24.12.2007,Thailand,Iraq,2:1,1.73,3.38,3.9,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-12-24,2007-12,world,2007,friendly-international,1,0.0,1.73,True,117.66666666666667,75.16666666666667,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/iraq-north-korea-KQzJ0tPQ,22.12.2007,Iraq,North Korea,1:0,3.45,3.33,1.93,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-12-22,2007-12,world,2007,friendly-international,1,0.0,3.45,False,75.16666666666667,130.25,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/thailand-uzbekistan-YXGgfv2f,22.12.2007,Thailand,Uzbekistan,3:2,2.15,3.4,2.88,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-12-22,2007-12,world,2007,friendly-international,1,0.0,2.15,True,117.66666666666667,57.416666666666664,3.0,2.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/austria-tunisia-27HW0L40,21.11.2007,Austria,Tunisia,0:0,2.36,3.15,2.82,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,N,1.0,3.15,False,79.0,42.333333333333336,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/ghana-benin-CIOJ3NKs,21.11.2007,Ghana,Benin,4:2,1.28,4.54,9.5,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,1,0.0,1.28,True,33.5,99.16666666666667,4.0,2.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/jamaica-guatemala-tbGz0uK6,21.11.2007,Jamaica,Guatemala,2:0,1.83,3.2,3.85,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,1,0.0,1.83,True,80.08333333333333,91.08333333333333,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/morocco-senegal-8pIS11kf,21.11.2007,Morocco,Senegal,3:0,2.84,3.13,2.27,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,1,0.0,2.84,False,40.416666666666664,40.5,3.0,0.0,3.0,3.0,0.0
soccer/world/friendly-international-2007/panama-costa-rica-bZAuaaZC,21.11.2007,Panama,Costa Rica,1:1,2.62,3.19,2.41,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,N,1.0,3.19,False,64.0,56.916666666666664,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/united-arab-emirates-togo-tInmMVz9,21.11.2007,United Arab Emirates,Togo,0:5,3.09,3.19,2.13,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,2,2.0,2.13,True,95.16666666666667,66.16666666666667,0.0,5.0,5.0,0.0,3.0
soccer/world/friendly-international-2007/uzbekistan-estonia-2RmqNBL2,21.11.2007,Uzbekistan,Estonia,0:0,1.81,3.27,3.96,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-21,2007-11,world,2007,friendly-international,N,1.0,3.27,False,57.416666666666664,118.08333333333333,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/algeria-mali-hd6h0lEk,20.11.2007,Algeria,Mali,3:2,2.32,3.2,2.75,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-20,2007-11,world,2007,friendly-international,1,0.0,2.32,True,76.33333333333333,42.666666666666664,3.0,2.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/angola-guinea-nJ5da8Te,20.11.2007,Angola,Guinea,0:3,2.29,3.2,2.75,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-20,2007-11,world,2007,friendly-international,2,2.0,2.75,False,61.583333333333336,125.47916666666667,0.0,3.0,3.0,0.0,3.0
soccer/world/friendly-international-2007/south-africa-canada-E57l1Ubq,20.11.2007,South Africa,Canada,2:0,2.12,3.2,3.14,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-20,2007-11,world,2007,friendly-international,1,0.0,2.12,True,66.66666666666667,69.58333333333333,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/switzerland-nigeria-0M90bSr2,20.11.2007,Switzerland,Nigeria,0:1,1.99,3.25,3.51,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-20,2007-11,world,2007,friendly-international,2,2.0,3.51,False,31.25,25.0,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/ghana-togo-fLQH6jyM,18.11.2007,Ghana,Togo,2:0,1.48,3.8,5.85,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-18,2007-11,world,2007,friendly-international,1,0.0,1.48,True,33.5,66.16666666666667,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/guatemala-honduras-0bRD7WLF,18.11.2007,Guatemala,Honduras,0:1,2.41,3.1,2.71,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-18,2007-11,world,2007,friendly-international,2,2.0,2.71,False,91.08333333333333,55.833333333333336,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/australia-nigeria-vgtJokad,17.11.2007,Australia,Nigeria,1:0,2.83,3.16,2.32,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-17,2007-11,world,2007,friendly-international,1,0.0,2.83,False,45.416666666666664,25.0,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/mali-senegal-S8Z0AYyc,17.11.2007,Mali,Senegal,2:3,2.6,3.13,2.49,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-17,2007-11,world,2007,friendly-international,2,2.0,2.49,True,42.666666666666664,40.5,2.0,3.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/south-africa-usa-02sFnVqj,17.11.2007,South Africa,USA,0:1,2.51,3.14,2.61,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-17,2007-11,world,2007,friendly-international,2,2.0,2.61,False,66.66666666666667,22.333333333333332,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/tunisia-namibia-6aY49hi3,17.11.2007,Tunisia,Namibia,2:0,1.28,4.63,9.4,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-17,2007-11,world,2007,friendly-international,1,0.0,1.28,True,42.333333333333336,118.33333333333333,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/austria-england-tI0rhiMS,16.11.2007,Austria,England,0:1,4.87,3.37,1.72,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-16,2007-11,world,2007,friendly-international,2,2.0,1.72,True,79.0,9.166666666666666,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/france-morocco-IwhAmBUq,16.11.2007,France,Morocco,2:2,1.31,4.49,9.11,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-16,2007-11,world,2007,friendly-international,N,1.0,4.49,False,4.5,40.416666666666664,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/qatar-georgia-ne1vgX6M,16.11.2007,Qatar,Georgia,1:2,3.25,3.25,2.0,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-16,2007-11,world,2007,friendly-international,2,2.0,2.0,True,81.75,88.91666666666667,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/saudi-arabia-estonia-842zfDiG,09.11.2007,Saudi Arabia,Estonia,2:0,1.6,3.3,5.5,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-09,2007-11,world,2007,friendly-international,1,0.0,1.6,True,59.25,118.08333333333333,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/saudi-arabia-namibia-ShowegxA,02.11.2007,Saudi Arabia,Namibia,1:0,1.55,3.5,5.5,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-11-02,2007-11,world,2007,friendly-international,1,0.0,1.55,True,59.25,118.33333333333333,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2007/costa-rica-haiti-l2nZeZM3,18.10.2007,Costa Rica,Haiti,1:1,1.33,4.23,8.0,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-10-18,2007-10,world,2007,friendly-international,N,1.0,4.23,False,56.916666666666664,83.66666666666667,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/estonia-montenegro-Gz9hqdwb,17.10.2007,Estonia,Montenegro,0:1,2.45,3.21,2.54,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-10-17,2007-10,world,2007,friendly-international,2,2.0,2.54,False,118.08333333333333,185.42857142857142,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2007/finland-spain-ll70sz8A,17.10.2007,Finland,Spain,0:0,4.3,3.3,1.77,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-10-17,2007-10,world,2007,friendly-international,N,1.0,3.3,False,42.0,7.916666666666667,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2007/italy-south-africa-8lECvYiT,17.10.2007,Italy,South Africa,2:0,1.26,4.89,8.81,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-10-17,2007-10,world,2007,friendly-international,1,0.0,1.26,True,2.0,66.66666666666667,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2007/japan-egypt-K8FqoI8o,17.10.2007,Japan,Egypt,4:1,1.87,3.18,3.8,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-10-17,2007-10,world,2007,friendly-international,1,0.0,1.87,True,38.916666666666664,38.5,4.0,1.0,3.0,3.0,0.0
soccer/world/friendly-international-2007/mexico-guatemala-txqRcehi,17.10.2007,Mexico,Guatemala,2:3,1.26,4.65,9.79,https://www.betexplorer.com/soccer/world/friendly-international-2007/results/?month=2007-01,2007-10-17,2007-10,world,2007,friendly-international,2,2.0,9.79,False,17.0,91.08333333333333,2.0,3.0,1.0,0.0,3.0
